term,type,estimate,std_error,statistic,p_value,label,feature,anova_p,Delta_adj_R2,adj_r2_full,BIC,adjusted_p,anova_fdr_p
gender1,fixed,-0.06735114508698366,0.02571731654727247,-2.6189025189771127,0.009107563099305289,F.I.P._left,SW,4.508772968126646e-7,0.030348951829196502,0.06323436145253791,-183.8294093397526,0.11584820262316328,7.168949019321367e-6
s(Age),smooth,NA,NA,37.583592087734985,0,F.I.P._left,SW,4.508772968126646e-7,0.030348951829196502,0.06323436145253791,-183.8294093397526,0,7.168949019321367e-6
gender1,fixed,-0.06751507574673185,0.02194617913797249,-3.0763931763371755,0.0022203062944507485,F.I.P._right,SW,1.996420294141492e-9,0.03266198326314562,0.0642570671689362,-343.55204109542035,0.05527393072808114,7.935770669212431e-8
s(Age),smooth,NA,NA,37.83060964341384,0,F.I.P._right,SW,1.996420294141492e-9,0.03266198326314562,0.0642570671689362,-343.55204109542035,0,7.935770669212431e-8
gender1,fixed,-0.08790203392673085,0.031074829924507736,-2.8287213201255623,0.004919197945919163,F.I.P.r.int.2_left,SW,0.16642389812675423,0.004482019880964305,0.03271565704490098,49.6573862919783,0.08690583037790521,0.24916344592950182
s(Age),smooth,NA,NA,3.132768476128214,0.07582695239505988,F.I.P.r.int.2_left,SW,0.16642389812675423,0.004482019880964305,0.03271565704490098,49.6573862919783,0.11267743393284599,0.24916344592950182
gender1,fixed,-0.0499510861339468,0.023401451550495958,-2.134529391314111,0.03333097789334638,S.Pa.int._left,SW,0.012731904924002802,0.025811751378832848,0.04568549080291795,-219.00324978089174,0.23700983288512945,0.03128867191624198
s(Age),smooth,NA,NA,15.936739155995681,6.519244240799082e-5,S.Pa.int._left,SW,0.012731904924002802,0.025811751378832848,0.04568549080291795,-219.00324978089174,3.2906661405938226e-4,0.03128867191624198
gender1,fixed,-0.04120084414317768,0.026056089161677547,-1.5812366885731473,0.11451593896229417,S.Pa.int._right,SW,0.0013938243903244307,0.022295620665088944,0.03204772159481062,-149.05842668081226,0.46096289354442466,0.005153908792129872
s(Age),smooth,NA,NA,19.469518008789628,1.0928202544169263e-5,S.Pa.int._right,SW,0.0013938243903244307,0.022295620665088944,0.03204772159481062,-149.05842668081226,7.393975338395373e-5,0.005153908792129872
gender1,fixed,-0.008298125222926155,0.03765569267712743,-0.22036841266145524,0.8257503001248532,S.Pa.t._right,SW,0.7994716780199589,-1.6335565052871814e-4,-0.004028081338086853,20.928966452528613,0.9693788101524597,0.8446245634895247
s(Age),smooth,NA,NA,5.326833959052439,0.0120069532747612,S.Pa.t._right,SW,0.7994716780199589,-1.6335565052871814e-4,-0.004028081338086853,20.928966452528613,0.024319816187095934,0.8446245634895247
gender1,fixed,-0.043911783942565785,0.011824628148346766,-3.713586879153169,2.2971198496359193e-4,OCCIPITAL_left,SW,0.00106430192775866,0.022166250575164637,0.06791405061965261,-837.4417570016099,0.018321811610560308,0.004230600162840673
s(Age),smooth,NA,NA,22.606752776136776,2.3916718229211043e-6,OCCIPITAL_left,SW,0.00106430192775866,0.022166250575164637,0.06791405061965261,-837.4417570016099,2.0555449721321925e-5,0.004230600162840673
gender1,fixed,-0.08172862136764728,0.022017348604162316,-3.712010144227662,2.3046303912654476e-4,S.F.inf._left,SW,0.13262804520224164,0.03326081240383838,0.06136929665210311,-204.95805274385253,0.018321811610560308,0.21300867865814566
s(Age),smooth,NA,NA,5.192035570785532,0.00494263137762041,S.F.inf._left,SW,0.13262804520224164,0.03326081240383838,0.06136929665210311,-204.95805274385253,0.011389541870168772,0.21300867865814566
gender1,fixed,-0.06566384578941308,0.018558299368359517,-3.5382469312551836,4.4249982870747336e-4,S.F.inf._right,SW,1.6319196971671229e-7,0.053819422888590096,0.08194398403935821,-424.7656451962153,0.028142989105795307,3.0526497864655596e-6
s(Age),smooth,NA,NA,29.271683752587098,0,S.F.inf._right,SW,1.6319196971671229e-7,0.053819422888590096,0.08194398403935821,-424.7656451962153,0,3.0526497864655596e-6
gender1,fixed,-0.025547090514631016,0.029223808379329485,-0.8741875864714787,0.38248701577964994,S.F.int._left,SW,0.9675229033056103,0.009806500343247149,0.010070011085582697,-81.74440053848281,0.7520873826011968,0.9736464659847598
s(Age),smooth,NA,NA,4.1291910414630735,0.017979101344997916,S.F.int._left,SW,0.9675229033056103,0.009806500343247149,0.010070011085582697,-81.74440053848281,0.034441892938008055,0.9736464659847598
gender1,fixed,-0.009747433158015217,0.02738692239164255,-0.3559156088670176,0.7220687383218081,S.F.int._right,SW,0.28985176854975675,0.005311635818671334,0.003573936702182312,-150.97168513827518,0.9334059300257519,0.3873276423691466
s(Age),smooth,NA,NA,9.882047175471572,0.0016201682477624546,S.F.int._right,SW,0.28985176854975675,0.005311635818671334,0.003573936702182312,-150.97168513827518,0.004641563088184329,0.3873276423691466
gender1,fixed,-0.0688037581331376,0.0201269078914985,-3.418496199418687,6.856099439433731e-4,S.F.inter._left,SW,0.464966827440206,0.014562687660568896,0.05095043281154876,-281.41212699599396,0.03114628031057038,0.5517143698730803
s(Age),smooth,NA,NA,3.8082023886482954,0.0258883544380748,S.F.inter._left,SW,0.464966827440206,0.014562687660568896,0.05095043281154876,-281.41212699599396,0.045991601739149644,0.5517143698730803
gender1,fixed,-0.07524969528347439,0.01923534249310099,-3.9120538306226513,1.0555017896993928e-4,S.F.inter._right,SW,0.00992826523462809,0.01603145527837868,0.06408044227972731,-356.1946682403694,0.018321811610560308,0.025976575761273886
s(Age),smooth,NA,NA,16.721295914607577,4.0621690433839674e-5,S.F.inter._right,SW,0.00992826523462809,0.01603145527837868,0.06408044227972731,-356.1946682403694,2.189440264061189e-4,0.025976575761273886
gender1,fixed,-0.06498590384542484,0.021973388270490907,-2.9574821618520004,0.003265303741022496,S.F.sup._left,SW,0.10086740088865201,0.010763019301683663,0.04840390611956158,-317.2101307640804,0.07202882213010976,0.17447856089991043
s(Age),smooth,NA,NA,12.044302549192006,4.613514169949928e-4,S.F.sup._left,SW,0.10086740088865201,0.010763019301683663,0.04840390611956158,-317.2101307640804,0.0016301083400489746,0.17447856089991043
gender1,fixed,-0.04341394240487255,0.0228578965992473,-1.8992973485715283,0.05815347079592404,S.F.sup._right,SW,0.004317620589235321,0.023791449393197772,0.03045386232994729,-292.7404085974008,0.30330135860880303,0.013330129586182835
s(Age),smooth,NA,NA,18.36550938327384,1.968087167786292e-5,S.F.sup._right,SW,0.004317620589235321,0.023791449393197772,0.03045386232994729,-292.7404085974008,1.1808523006717753e-4,0.013330129586182835
gender1,fixed,-0.012391787547187037,0.011645173008335976,-1.0641136493478123,0.2878314350798957,S.O.T.lat._left,SW,2.7530158401377027e-4,0.0366583917388682,0.040140414210454556,-853.0453670053178,0.6356277524681031,0.0014351787494488353
s(Age),smooth,NA,NA,13.514150361994195,1.4285826695714654e-5,S.O.T.lat._left,SW,2.7530158401377027e-4,0.0366583917388682,0.040140414210454556,-853.0453670053178,9.271209978035224e-5,0.0014351787494488353
gender1,fixed,-0.03564454707014958,0.010399108802184505,-3.4276540180694957,6.649187421483727e-4,S.O.T.lat._right,SW,0.2710190912611875,-0.004237724351844219,0.03754702656183084,-942.4183669710017,0.03114628031057038,0.3698887168285735
s(Age),smooth,NA,NA,6.524069278509585,0.010096502550457243,S.O.T.lat._right,SW,0.2710190912611875,-0.004237724351844219,0.03754702656183084,-942.4183669710017,0.020581332122085915,0.3698887168285735
gender1,fixed,-0.03357583494710552,0.012437190271877745,-2.6996318471564478,0.00719627602313842,S.T.i._left,SW,1.8061248300251236e-12,0.1139629259119549,0.13177565758810916,-762.8019863289088,0.1040188988799099,2.8717384797399463e-10
s(Age),smooth,NA,NA,66.62504923377277,0,S.T.i._left,SW,1.8061248300251236e-12,0.1139629259119549,0.13177565758810916,-762.8019863289088,0,2.8717384797399463e-10
gender1,fixed,-0.03303095212868937,0.010566019921426643,-3.126148954319733,0.0018817481804195033,S.T.i._right,SW,5.962949078545588e-5,0.06720331652085643,0.09766477230612136,-924.5301871522112,0.05527393072808114,4.40980885343604e-4
s(Age),smooth,NA,NA,14.196411803116032,5.944062941076744e-6,S.T.i._right,SW,5.962949078545588e-5,0.06720331652085643,0.09766477230612136,-924.5301871522112,4.295936398323647e-5,4.40980885343604e-4
gender1,fixed,-0.05387576211355713,0.028310654751125878,-1.9030207032359279,0.057764129546657134,S.F.orbitaire._left,SW,0.0902039435009564,0.033141258381185756,0.04603711822106982,1.247308772771909,0.30330135860880303,0.1602505811916432
s(Age),smooth,NA,NA,5.289833816599018,0.004535292192459295,S.F.orbitaire._left,SW,0.0902039435009564,0.033141258381185756,0.04603711822106982,1.247308772771909,0.010527174578117195,0.1602505811916432
gender1,fixed,-0.03302311563133033,0.03539507588427001,-0.9329861515004179,0.3514103576929555,S.Olf._left,SW,2.7252097166976987e-4,0.052978172857331196,0.05266336422714002,274.4345930544277,0.7163364983741015,0.0014351787494488353
s(Age),smooth,NA,NA,23.019009420152955,2.2903868617252243e-6,S.Olf._left,SW,2.7252097166976987e-4,0.052978172857331196,0.05266336422714002,274.4345930544277,2.023175061190615e-5,0.0014351787494488353
gender1,fixed,-0.030487335959336167,0.03288485042476472,-0.9270936484593816,0.3543748923563935,F.C.M.ant._left,SW,0.0636859947810818,0.02312217040322695,0.02191829609433138,183.79100489119702,0.717778444390657,0.121042122143475
s(Age),smooth,NA,NA,12.131734162448716,5.288010692054979e-4,F.C.M.ant._left,SW,0.0636859947810818,0.02312217040322695,0.02191829609433138,183.79100489119702,0.0018081584947026701,0.121042122143475
gender1,fixed,-0.028631923692135144,0.010585092967326886,-2.704928882581721,0.007092585968411942,OCCIPITAL_right,SW,0.13178168295324671,0.017902219156291976,0.03498071250559964,-937.3139622748103,0.1040188988799099,0.2127237318737688
s(Age),smooth,NA,NA,4.593434836370261,0.05835642845619787,OCCIPITAL_right,SW,0.13178168295324671,0.017902219156291976,0.03498071250559964,-937.3139622748103,0.0905236304832728,0.2127237318737688
gender1,fixed,0.011628701727983281,0.02713573323170162,0.4285383272561776,0.6684558670216239,F.Cal.ant.-Sc.Cal._left,CT,8.751964990444467e-5,-0.05937497492522015,0.05766401028327661,-63.22902741937142,0.918545558326456,6.145889665275232e-4
s(Age),smooth,NA,NA,18.773097137990028,1.5897314584456534e-5,F.Cal.ant.-Sc.Cal._left,CT,8.751964990444467e-5,-0.05937497492522015,0.05766401028327661,-63.22902741937142,9.912443211484663e-5,6.145889665275232e-4
gender1,fixed,0.03018256219111387,0.028258628180384982,1.0680830646996635,0.2860429054531469,F.Cal.ant.-Sc.Cal._right,CT,0.030116979520689126,-0.02378910776605736,0.02220148933038335,6.452543183563435,0.6356277524681031,0.06471080734850772
s(Age),smooth,NA,NA,10.728056833886923,0.0018042011944890413,F.Cal.ant.-Sc.Cal._right,CT,0.030116979520689126,-0.02378910776605736,0.02220148933038335,6.452543183563435,0.004945999826271682,0.06471080734850772
gender1,fixed,0.014502670398941788,0.038403237715420084,0.377641867240754,0.7058773304428507,S.Cu._left,CT,2.3674023201793223e-5,-0.0578793237095373,0.05521530895217708,251.64042177662913,0.9314066019951308,2.2142174641677192e-4
s(Age),smooth,NA,NA,21.436140191148475,4.131404949925255e-6,S.Cu._left,CT,2.3674023201793223e-5,-0.0578793237095373,0.05521530895217708,251.64042177662913,3.12806374780055e-5,2.2142174641677192e-4
gender1,fixed,0.04791673971592374,0.04039397522938888,1.1862348145686246,0.23618336101501178,S.Cu._right,CT,1.8673325905036676e-4,-0.0517914983386506,0.051239780045329586,250.11456686583307,0.6056960387320464,0.0010796577523275752
s(Age),smooth,NA,NA,21.528463985732067,4.094109427088544e-6,S.Cu._right,CT,1.8673325905036676e-4,-0.0517914983386506,0.051239780045329586,250.11456686583307,3.12806374780055e-5,0.0010796577523275752
gender1,fixed,-0.05286672889702802,0.039828412364062704,-1.3273621959566189,0.18509651871193106,S.Olf._right,CT,3.269072315921126e-6,-0.07267110782000163,0.07496016895951263,373.63871829759205,0.533629180573725,4.158259985851672e-5
s(Age),smooth,NA,NA,32.07357310738163,0,S.Olf._right,CT,3.269072315921126e-6,-0.07267110782000163,0.07496016895951263,373.63871829759205,0,4.158259985851672e-5
gender1,fixed,0.044986241445604924,0.024407525380319022,1.8431299668699526,0.06595467289769148,F.P.O._left,CT,5.515688048761348e-10,-0.08056189907150935,0.09412451144985978,-191.25509381855656,0.32267055356101376,2.9233146658435144e-8
s(Age),smooth,NA,NA,50.20645227005179,0,F.P.O._left,CT,5.515688048761348e-10,-0.08056189907150935,0.09412451144985978,-191.25509381855656,0,2.9233146658435144e-8
gender1,fixed,0.04536918835522097,0.023686737181609806,1.9153836177337773,0.056074897346384364,F.P.O._right,CT,1.7760495917579334e-10,-0.09863409758755715,0.10633164002306306,-207.58367169923963,0.30330135860880303,1.411959425447557e-8
s(Age),smooth,NA,NA,42.176564828286416,0,F.P.O._right,CT,1.7760495917579334e-10,-0.09863409758755715,0.10633164002306306,-207.58367169923963,0,1.411959425447557e-8
gender1,fixed,-0.0050879801794980395,0.021884564178835584,-0.23249172969222714,0.816267504285588,F.C.L._left,CT,6.984337377697234e-8,-0.07186893227003921,0.06882251151830387,-246.3631878316533,0.9693788101524597,1.4806795240718135e-6
s(Age),smooth,NA,NA,42.19059912028276,0,F.C.L._left,CT,6.984337377697234e-8,-0.07186893227003921,0.06882251151830387,-246.3631878316533,0,1.4806795240718135e-6
gender1,fixed,-0.007556635523467327,0.0207934249172177,-0.36341466370026243,0.7164702690294904,F.C.L._right,CT,0.04353274060568799,-0.03380285662502758,0.03121514582785545,-286.3928212884449,0.9334059300257519,0.08873981738851783
s(Age),smooth,NA,NA,8.113381513093993,0.0010263499299890677,F.C.L._right,CT,0.04353274060568799,-0.03380285662502758,0.03121514582785545,-286.3928212884449,0.0031690611159580126,0.08873981738851783
gender1,fixed,-0.04870265491086355,0.033732172287397964,-1.4438042855917235,0.14948461361759144,F.C.M.ant._right,CT,0.0011469974697216542,-0.029204591144324832,0.03526962983274351,168.01661555900762,0.5128710454434686,0.004394520426162483
s(Age),smooth,NA,NA,15.677520694181732,9.971255525120792e-5,F.C.M.ant._right,CT,0.0011469974697216542,-0.029204591144324832,0.03526962983274351,168.01661555900762,4.4039711902616835e-4,0.004394520426162483
gender1,fixed,-0.03232451207082148,0.028410429954316727,-1.1377691968336452,0.2557990647951915,F.C.M.post._left,CT,0.012103049897431242,-0.026592528844133212,0.021878167263233883,-0.5053852598562116,0.6206969194969235,0.030305274546323896
s(Age),smooth,NA,NA,15.52867400588778,7.990949607428188e-5,F.C.M.post._left,CT,0.012103049897431242,-0.026592528844133212,0.021878167263233883,-0.5053852598562116,3.7369440811208296e-4,0.030305274546323896
gender1,fixed,-0.027521358275356896,0.030211716998337506,-0.9109498237677569,0.3628079190793989,F.C.M.post._right,CT,0.0012470725483209883,-0.047340561229406,0.04789530997667901,-4.018297021689463,0.7302083434636004,0.004665518474894992
s(Age),smooth,NA,NA,16.072141374794445,7.903222468663706e-5,F.C.M.post._right,CT,0.0012470725483209883,-0.047340561229406,0.04789530997667901,-4.018297021689463,3.7369440811208296e-4,0.004665518474894992
gender1,fixed,-0.006346528220761553,0.026487269752246866,-0.23960673486262918,0.8107441277548271,S.C._left,CT,0.9214910299114492,-0.010183171408428837,0.00746767909698165,-156.32917834634083,0.9693788101524597,0.936211333903645
s(Age),smooth,NA,NA,3.8506382813403803,0.018714183802593376,S.C._left,CT,0.9214910299114492,-0.010183171408428837,0.00746767909698165,-156.32917834634083,0.035423276483480315,0.936211333903645
gender1,fixed,0.034286351691793046,0.02513486213648188,1.3640954744696323,0.1732134295684993,S.C._right,CT,0.5355407450358316,-0.012667011683681229,0.016805170657331336,-121.18020580712357,0.5245892438360265,0.6125969673431455
s(Age),smooth,NA,NA,5.871108547027495,0.014872629905124335,S.C._right,CT,0.5355407450358316,-0.012667011683681229,0.016805170657331336,-121.18020580712357,0.029375753477202102,0.6125969673431455
gender1,fixed,0.01962409077870599,0.030208577249348407,0.6496198287236211,0.5162599954176128,S.Or._left,CT,7.4849836329474295e-6,-0.04808842786302081,0.04651893368361437,43.103293101969385,0.7943225460014266,7.678144500894459e-5
s(Age),smooth,NA,NA,30.449920844114715,0,S.Or._left,CT,7.4849836329474295e-6,-0.04808842786302081,0.04651893368361437,43.103293101969385,0,7.678144500894459e-5
gender1,fixed,-0.011323664787058959,0.029825986424697564,-0.3796576792404874,0.7043703109997469,S.Or._right,CT,1.2484480300384206e-5,-0.0402656013529924,0.03990018687245811,65.70769996277663,0.9314066019951308,1.2406452298506805e-4
s(Age),smooth,NA,NA,29.35939545015195,0,S.Or._right,CT,1.2484480300384206e-5,-0.0402656013529924,0.03990018687245811,65.70769996277663,0,1.2406452298506805e-4
gender1,fixed,-0.06298098315838993,0.045843839838723865,-1.3738156179751435,0.17020977819048294,S.Li.ant._left,CT,0.031580457162136935,-0.026049551084062927,0.03414592744195788,391.75260570597254,0.5245892438360265,0.06739990186281573
s(Age),smooth,NA,NA,12.748586839049905,3.489510824268294e-4,S.Li.ant._left,CT,0.031580457162136935,-0.026049551084062927,0.03414592744195788,391.75260570597254,0.0013309159691605888,0.06739990186281573
gender1,fixed,-0.06918503399587202,0.05225523762635415,-1.323982764954064,0.1862667894455455,S.Li.ant._right,CT,0.08978156311657634,-0.024674311479634503,0.03215501447788449,449.5001522770973,0.533629180573725,0.1602505811916432
s(Age),smooth,NA,NA,10.623011363629583,0.001191475134907305,S.Li.ant._right,CT,0.08978156311657634,-0.024674311479634503,0.03215501447788449,449.5001522770973,0.003608467551433552,0.1602505811916432
gender1,fixed,0.0036495221234029247,0.024712207390819294,0.14768094430765988,0.8826602796692016,F.Coll._left,CT,0.013605105616054344,-0.029562355640327387,0.027358862836232345,-130.85330770537132,0.9693788101524597,0.03277593625685819
s(Age),smooth,NA,NA,16.112576982050594,6.917679385565201e-5,F.Coll._left,CT,0.013605105616054344,-0.029562355640327387,0.027358862836232345,-130.85330770537132,3.437221944702709e-4,0.03277593625685819
gender1,fixed,-0.0067243075956930016,0.02565948966362295,-0.2620592881559116,0.793392397005639,F.Coll._right,CT,0.06633809779477716,-0.029620328614570757,0.02871589069244551,-56.88052946064441,0.9693788101524597,0.12482553312863395
s(Age),smooth,NA,NA,10.532610777199718,0.00168865753622216,F.Coll._right,CT,0.06633809779477716,-0.029620328614570757,0.02871589069244551,-56.88052946064441,0.004737153047686428,0.12482553312863395
gender1,fixed,0.023059455272298558,0.025716356450794228,0.8966843851468852,0.37035585896242706,S.Pe.C._left,CT,0.11470866565058688,-8.026808406512709e-4,0.002468562338529323,-126.57056068991254,0.7391918499169539,0.18998622748378452
s(Age),smooth,NA,NA,1.4041450614287858,0.14973670533536831,S.Pe.C._left,CT,0.11470866565058688,-8.026808406512709e-4,0.002468562338529323,-126.57056068991254,0.19906927376233705,0.18998622748378452
gender1,fixed,0.037399862345505436,0.023807806322494542,1.5709075350704862,0.11688583938264874,S.Pe.C._right,CT,0.8952690530759889,-0.008540408386775056,0.014739803033323118,-182.83555048769674,0.46462121154602876,0.9212479934255864
s(Age),smooth,NA,NA,6.834296688555699,0.007977627201528115,S.Pe.C._right,CT,0.8952690530759889,-0.008540408386775056,0.014739803033323118,-182.83555048769674,0.017328509692774864,0.9212479934255864
gender1,fixed,-0.0033678635173667,0.026321362545537328,-0.12795171646377046,0.8982437277552184,S.Po.C._left,CT,2.825869636037849e-7,-0.057317918630746645,0.05490611995297923,-121.72146046560891,0.9693788101524597,4.989040828012689e-6
s(Age),smooth,NA,NA,35.09854486103295,0,S.Po.C._left,CT,2.825869636037849e-7,-0.057317918630746645,0.05490611995297923,-121.72146046560891,0,4.989040828012689e-6
gender1,fixed,0.018164443671968008,0.028182847340316574,0.644521238490446,0.5195568854348954,S.Po.C._right,CT,3.1082073380953415e-6,-0.04719495006193619,0.04606522268787838,-33.52294539563887,0.7943225460014266,4.1183747229763276e-5
s(Age),smooth,NA,NA,27.86035522416108,3.185765671820384e-7,S.Po.C._right,CT,3.1082073380953415e-6,-0.04719495006193619,0.04606522268787838,-33.52294539563887,4.404667320169053e-6,4.1183747229763276e-5
gender1,fixed,0.02430285027366362,0.029744516067035164,0.8170531407837441,0.41431978373689116,S.T.s._left,CT,5.506141779166901e-11,-0.06543290090742926,0.06550166334148577,-29.698993715764253,0.7538966724745826,5.836510285916915e-9
s(Age),smooth,NA,NA,31.587645352049435,0,S.T.s._left,CT,5.506141779166901e-11,-0.06543290090742926,0.06550166334148577,-29.698993715764253,0,5.836510285916915e-9
gender1,fixed,0.0251537958371329,0.026879755738131055,0.9357895987667126,0.34988455860585777,S.T.s._right,CT,5.878174547290147e-4,-0.03893854275059816,0.03891413126201915,-37.03880816108481,0.7163364983741015,0.0025606294603263925
s(Age),smooth,NA,NA,22.36228269988986,3.355737524857183e-6,S.T.s._right,CT,5.878174547290147e-4,-0.03893854275059816,0.03891413126201915,-37.03880816108481,2.7362167510373953e-5,0.0025606294603263925
gender1,fixed,0.028397785501716937,0.04004025258541692,0.7092309280801018,0.4785576796138937,S.Li.post._left,CT,0.43472184278190557,-0.008265309513710739,0.006050392790957093,332.6551861169104,0.7844399078207124,0.527639488567351
s(Age),smooth,NA,NA,4.548942682876976,0.03311455258952967,S.Li.post._left,CT,0.43472184278190557,-0.008265309513710739,0.006050392790957093,332.6551861169104,0.05549967688852023,0.527639488567351
gender1,fixed,0.0771494740983068,0.040672490684948985,1.896846561375113,0.05849085175400637,S.Li.post._right,CT,0.018541274338073784,-0.03596822292790958,0.04159467378202886,393.8511690077463,0.30330135860880303,0.04241816719070118
s(Age),smooth,NA,NA,10.578096788782057,0.0016707670825906185,S.Li.post._right,CT,0.018541274338073784,-0.03596822292790958,0.04159467378202886,393.8511690077463,0.004737153047686428,0.04241816719070118
gender1,fixed,-0.06898104699548978,0.03009561023692995,-2.2920634089965715,0.02235984218268391,S.Call._left,CT,0.3185785175511294,-0.017928687964219536,0.029931088359934077,74.65276175160204,0.18767876470449038,0.4151965925461441
s(Age),smooth,NA,NA,8.844897144445367,0.0027276475302746572,S.Call._left,CT,0.3185785175511294,-0.017928687964219536,0.029931088359934077,74.65276175160204,0.006894345179846857,0.4151965925461441
gender1,fixed,-0.046543141630280845,0.03272445381909492,-1.422274054979724,0.1556734009662531,S.Call._right,CT,0.996749261183757,-0.02445993043379069,0.03484202109327139,128.23695446416818,0.5128710454434686,0.996749261183757
s(Age),smooth,NA,NA,6.750182175046382,0.00963769092596134,S.Call._right,CT,0.996749261183757,-0.02445993043379069,0.03484202109327139,128.23695446416818,0.019772811061004557,0.996749261183757
gender1,fixed,0.06316078476719691,0.02563666595636284,2.4636895013846702,0.014110227577597362,F.I.P._left,CT,2.1398285655009604e-13,-0.0910666625507418,0.10983332394495016,-151.68889138887016,0.13633095159552744,6.804654838293054e-11
s(Age),smooth,NA,NA,65.91442354251765,0,F.I.P._left,CT,2.1398285655009604e-13,-0.0910666625507418,0.10983332394495016,-151.68889138887016,0,6.804654838293054e-11
gender1,fixed,0.04619916872058034,0.02571304150548894,1.7967212751054067,0.07303597578350601,F.I.P._right,CT,1.8459163441691998e-9,-0.07144180488757612,0.07694607875922743,-107.00976394592215,0.3466483626739539,7.935770669212431e-8
s(Age),smooth,NA,NA,45.46982383821694,0,F.I.P._right,CT,1.8459163441691998e-9,-0.07144180488757612,0.07694607875922743,-107.00976394592215,0,7.935770669212431e-8
gender1,fixed,-0.04454879202092619,0.05740320053928125,-0.7760680868384902,0.4381878088537712,F.I.P.r.int.2_left,CT,0.02687468351110409,-0.02492800373794224,0.025448334368001757,431.1464783803494,0.7559706555788752,0.060184150398106345
s(Age),smooth,NA,NA,12.817035340062885,3.557479791781448e-4,F.I.P.r.int.2_left,CT,0.02687468351110409,-0.02492800373794224,0.025448334368001757,431.1464783803494,0.0013309159691605888,0.060184150398106345
gender1,fixed,-0.0023282373189214512,0.03331512538774332,-0.06988529359634388,0.9443155304930025,S.Pa.int._left,CT,4.025586984100488e-8,-0.08122482012678123,0.07823557492074273,101.02576228087747,0.9749751256388793,1.0667805507866294e-6
s(Age),smooth,NA,NA,41.16462073510235,0,S.Pa.int._left,CT,4.025586984100488e-8,-0.08122482012678123,0.07823557492074273,101.02576228087747,0,1.0667805507866294e-6
gender1,fixed,-0.04329124400333428,0.03231594321547453,-1.3396249558516433,0.18103318064430077,S.Pa.int._right,CT,4.273198355071314e-6,-0.057294606255221536,0.05965255532423952,92.3623112413191,0.5281518481182352,5.226450295817992e-5
s(Age),smooth,NA,NA,31.041621480518764,0,S.Pa.int._right,CT,4.273198355071314e-6,-0.057294606255221536,0.05965255532423952,92.3623112413191,0,5.226450295817992e-5
gender1,fixed,-0.008634458184809849,0.04883943560130292,-0.17679275115496015,0.8598032400084584,S.Pa.t._right,CT,0.223252179142993,-0.023128535056798905,0.01973309383347366,170.10176122424005,0.9693788101524597,0.31560714643710497
s(Age),smooth,NA,NA,9.119803831293883,0.0027317216750336604,S.Pa.t._right,CT,0.223252179142993,-0.023128535056798905,0.01973309383347366,170.10176122424005,0.006894345179846857,0.31560714643710497
gender1,fixed,0.06704079067453254,0.029943243899958713,2.2389287846873858,0.025643259917086925,OCCIPITAL_left,CT,1.6046349216368525e-4,-0.03449543975766678,0.040675106612165446,-2.335565632803707,0.20386391634084106,9.611231955757912e-4
s(Age),smooth,NA,NA,23.95875157256315,1.293186518869227e-6,OCCIPITAL_left,CT,1.6046349216368525e-4,-0.03449543975766678,0.040675106612165446,-2.335565632803707,1.2618335155645255e-5,9.611231955757912e-4
gender1,fixed,0.06046192190954072,0.03201353403835039,1.888636282302066,0.05956105605515702,S.F.inf._left,CT,1.271264058782742e-7,-0.06905670302944777,0.0731782481076686,67.54763729504425,0.30330135860880303,2.5266373168307e-6
s(Age),smooth,NA,NA,19.49950908946203,4.302524387322926e-7,S.F.inf._left,CT,1.271264058782742e-7,-0.06905670302944777,0.0731782481076686,67.54763729504425,5.700844813202877e-6,2.5266373168307e-6
gender1,fixed,0.002526316357061525,0.03131287214395415,0.08067980303586757,0.9357306555702193,S.F.inf._right,CT,5.9056445385337075e-8,-0.05119735690104166,0.04894608887254848,82.31131364638753,0.9736835740014165,1.3414249737526564e-6
s(Age),smooth,NA,NA,40.662532939347244,0,S.F.inf._right,CT,5.9056445385337075e-8,-0.05119735690104166,0.04894608887254848,82.31131364638753,0,1.3414249737526564e-6
gender1,fixed,-0.05714968613607826,0.04115483382949087,-1.3886506351320935,0.16563308126533222,S.F.int._left,CT,0.2177888451679082,-0.00491276064669266,0.011657361463282445,280.3294686459844,0.5176019665471958,0.31196780524051715
s(Age),smooth,NA,NA,4.5497430047297724,0.009478085715564799,S.F.int._left,CT,0.2177888451679082,-0.00491276064669266,0.011657361463282445,280.3294686459844,0.019699550702938603,0.31196780524051715
gender1,fixed,0.004626097981171161,0.038457815175885444,0.12029019225387264,0.9043063858819995,S.F.int._right,CT,0.11859432053761841,-0.026839089172496666,0.02470454340844641,221.37778092493483,0.9693788101524597,0.19540411363193086
s(Age),smooth,NA,NA,10.223507982126035,0.0014675406392826718,S.F.int._right,CT,0.11859432053761841,-0.026839089172496666,0.02470454340844641,221.37778092493483,0.004281448837540272,0.19540411363193086
gender1,fixed,0.008788683638036646,0.02788765333155549,0.315146044507519,0.7527934293743894,S.F.inter._left,CT,3.667776944203714e-4,-0.03581276351394591,0.03333789768161177,-3.957603903126696,0.9537382890081906,0.0017672016185708804
s(Age),smooth,NA,NA,18.778384201289523,5.271688716668166e-6,S.F.inter._left,CT,3.667776944203714e-4,-0.03581276351394591,0.03333789768161177,-3.957603903126696,3.898597702094132e-5,0.0017672016185708804
